id,Date,Close/Last,stock_id,,,
742,09/15/2020,358.9,17,,,
743,09/14/2020,376.13,17,,,
744,09/13/2020,366.36,17,,,
745,09/12/2020,388.62,17,,,
746,09/11/2020,369.38,17,,,
747,09/10/2020,358.29,17,,,
748,09/09/2020,369.47,17,,,
749,09/08/2020,332.83,17,,,
750,09/07/2020,349.48,17,,,
751,09/06/2020,346.55,17,,,
752,09/05/2020,329.17,17,,,
753,09/04/2020,388.18,17,,,
754,09/03/2020,384.74,17,,,
755,09/02/2020,441.27,17,,,
756,09/01/2020,471.57,17,,,
757,08/31/2020,443.36,17,,,
758,08/30/2020,425.51,17,,,
759,08/29/2020,404.93,17,,,
760,08/28/2020,394.52,17,,,
761,08/27/2020,386.73,17,,,
762,08/26/2020,384.65,17,,,
763,08/25/2020,384.69,17,,,
764,08/24/2020,402.08,17,,,
765,08/23/2020,392.81,17,,,
766,08/22/2020,389.87,17,,,
767,08/21/2020,384.91,17,,,
768,08/20/2020,414.28,17,,,
769,08/19/2020,408.02,17,,,
770,08/18/2020,417.19,17,,,
771,08/17/2020,429.52,17,,,
772,08/16/2020,426.95,17,,,
773,08/15/2020,427.6,17,,,
774,08/14/2020,438.73,17,,,
775,08/13/2020,421.53,17,,,
776,08/12/2020,393.41,17,,,
777,08/11/2020,376.63,17,,,
778,08/10/2020,393.84,17,,,
779,08/09/2020,397.7,17,,,
780,08/08/2020,395.53,17,,,
781,08/07/2020,378.28,17,,,
782,08/06/2020,395.91,17,,,
783,08/05/2020,395.63,17,,,
784,08/04/2020,388.81,17,,,
785,08/03/2020,389.43,17,,,
786,08/02/2020,380.44,17,,,
787,08/01/2020,404.77,17,,,
788,07/31/2020,352.68,17,,,
789,07/30/2020,330.22,17,,,
790,07/29/2020,316.67,17,,,
791,07/28/2020,316.34,17,,,
792,07/27/2020,318.05,17,,,
793,07/26/2020,326.49,17,,,
794,07/25/2020,302.96,17,,,
795,07/24/2020,283.36,17,,,
796,07/23/2020,273.22,17,,,
797,07/22/2020,263.83,17,,,
798,07/21/2020,244.56,17,,,
799,07/20/2020,237.03,17,,,
800,07/19/2020,238.71,17,,,
801,07/18/2020,235.17,17,,,
802,07/17/2020,232.96,17,,,
803,07/16/2020,232.91,17,,,
804,07/15/2020,238.47,17,,,
805,07/14/2020,239.75,17,,,
806,07/13/2020,238.97,17,,,
807,07/12/2020,241.69,17,,,
808,07/11/2020,240.9,17,,,
809,07/10/2020,240.46,17,,,
810,07/09/2020,240.12,17,,,
811,07/08/2020,244.8,17,,,
812,07/07/2020,241.49,17,,,
813,07/06/2020,239.58,17,,,
814,07/05/2020,227.83,17,,,
815,07/04/2020,228.27,17,,,
816,07/03/2020,226.29,17,,,
817,07/02/2020,228.34,17,,,
818,07/01/2020,231.06,17,,,
819,06/30/2020,225.16,17,,,
820,06/29/2020,227.17,17,,,
821,06/28/2020,224.63,17,,,
822,06/27/2020,219.27,17,,,
823,06/26/2020,229.74,17,,,
824,06/25/2020,232.61,17,,,
825,06/24/2020,228.94,17,,,
826,06/23/2020,244.92,17,,,
827,06/22/2020,242.79,17,,,
828,06/21/2020,234.19,17,,,
829,06/20/2020,229.57,17,,,
830,06/19/2020,230.19,17,,,
831,06/18/2020,227.44,17,,,
832,06/17/2020,233.84,17,,,
833,06/16/2020,233.19,17,,,
834,06/15/2020,233.07,17,,,
835,06/14/2020,236.66,17,,,
836,06/13/2020,237.64,17,,,
837,06/12/2020,236.04,17,,,
838,06/11/2020,233.66,17,,,
839,06/10/2020,248.2,17,,,
840,06/09/2020,243.92,17,,,
841,06/08/2020,243.28,17,,,
842,06/07/2020,244.05,17,,,
843,06/06/2020,243.32,17,,,
844,06/05/2020,240.14,17,,,
845,06/04/2020,240.3,17,,,
846,06/03/2020,245.73,17,,,
847,06/02/2020,235.9,17,,,
848,06/01/2020,247.23,17,,,
849,05/31/2020,238.07,17,,,
850,05/30/2020,237.53,17,,,
851,05/29/2020,221.75,17,,,
852,05/28/2020,222.01,17,,,
853,05/27/2020,206.57,17,,,
854,05/26/2020,201.9,17,,,
855,05/25/2020,204.6,17,,,
856,05/24/2020,202.06,17,,,
857,05/23/2020,208.86,17,,,
858,05/22/2020,209.51,17,,,
859,05/21/2020,197.56,17,,,
860,05/20/2020,209.37,17,,,
861,05/19/2020,212.74,17,,,
862,05/18/2020,210.16,17,,,
863,05/17/2020,215.15,17,,,
864,05/16/2020,201.79,17,,,
865,05/15/2020,198.82,17,,,
866,05/14/2020,199.95,17,,,
867,05/13/2020,198.74,17,,,
868,05/12/2020,190.82,17,,,
869,05/11/2020,188.47,17,,,
870,05/10/2020,188.4,17,,,
871,05/09/2020,186.4,17,,,
872,05/08/2020,213.52,17,,,
873,05/07/2020,213,17,,,
874,05/06/2020,205.67,17,,,
875,05/05/2020,207.47,17,,,
876,05/04/2020,206.33,17,,,
877,05/03/2020,203.96,17,,,
878,05/02/2020,218.05,17,,,
879,05/01/2020,213.24,17,,,
880,04/30/2020,208.09,17,,,
881,04/29/2020,224.41,17,,,
882,04/28/2020,198.21,17,,,
883,04/27/2020,194.22,17,,,
884,04/26/2020,197.28,17,,,
885,04/25/2020,194.47,17,,,
886,04/24/2020,187.29,17,,,
887,04/23/2020,188.19,17,,,
888,04/22/2020,183.93,17,,,
889,04/21/2020,171.14,17,,,
890,04/20/2020,171.69,17,,,
891,04/19/2020,183.88,17,,,
892,04/18/2020,187.02,17,,,
893,04/17/2020,172.71,17,,,
894,04/16/2020,171.42,17,,,
895,04/15/2020,153.08,17,,,
896,04/14/2020,160.06,17,,,
897,04/13/2020,157.98,17,,,
898,04/12/2020,152.56,17,,,
899,04/11/2020,155.9,17,,,
900,04/10/2020,159.77,17,,,
901,04/09/2020,163.45,17,,,
902,04/08/2020,170.26,17,,,
903,04/07/2020,172.2,17,,,
904,04/06/2020,170.57,17,,,
905,04/05/2020,144.01,17,,,
906,04/04/2020,143.9,17,,,
907,04/03/2020,140,17,,,
908,04/02/2020,141.99,17,,,
909,04/01/2020,135.73,17,,,
910,03/31/2020,132.84,17,,,
911,03/30/2020,132.45,17,,,
912,03/29/2020,126.85,17,,,
913,03/28/2020,130.17,17,,,
914,03/27/2020,126.5,17,,,
915,03/26/2020,139.27,17,,,
916,03/25/2020,136.84,17,,,
917,03/24/2020,136.54,17,,,
918,03/23/2020,134.7,17,,,
919,03/22/2020,125.4,17,,,
920,03/21/2020,135.56,17,,,
921,03/20/2020,133.26,17,,,
922,03/19/2020,133.81,17,,,
923,03/18/2020,116.18,17,,,
924,03/17/2020,116.84,17,,,
925,03/16/2020,117.36,17,,,
926,03/15/2020,122.03,17,,,
927,03/14/2020,121.21,17,,,
928,03/13/2020,133.74,17,,,
929,03/12/2020,124.23,17,,,
930,03/11/2020,182.97,17,,,
931,03/10/2020,201.6,17,,,
932,03/09/2020,202.58,17,,,
933,03/08/2020,200.89,17,,,
934,03/07/2020,231.68,17,,,
935,03/06/2020,243.19,17,,,
936,03/05/2020,229.17,17,,,
937,03/04/2020,224.23,17,,,
938,03/03/2020,227.2,17,,,
939,03/02/2020,229.92,17,,,
940,03/01/2020,221.05,17,,,
941,02/29/2020,222.75,17,,,
942,02/28/2020,231.91,17,,,
943,02/27/2020,230.27,17,,,
944,02/26/2020,218.28,17,,,
945,02/25/2020,240.6,17,,,
946,02/24/2020,261.34,17,,,
947,02/23/2020,267.13,17,,,
948,02/22/2020,266.02,17,,,
949,02/21/2020,260.78,17,,,
950,02/20/2020,260.87,17,,,
951,02/19/2020,260.24,17,,,
952,02/18/2020,278.91,17,,,
953,02/17/2020,248.81,17,,,
954,02/16/2020,245.2,17,,,
955,02/15/2020,271.87,17,,,
956,02/14/2020,282.01,17,,,
957,02/13/2020,267.16,17,,,
958,02/12/2020,269.35,17,,,
959,02/11/2020,245.68,17,,,
960,02/10/2020,218.39,17,,,
961,02/09/2020,224.54,17,,,
962,02/08/2020,228.07,17,,,
963,02/07/2020,220.39,17,,,
964,02/06/2020,219.52,17,,,
965,02/05/2020,205.23,17,,,
966,02/04/2020,189.95,17,,,
967,02/03/2020,187.56,17,,,
968,02/02/2020,191.22,17,,,
969,02/01/2020,181.94,17,,,
970,01/31/2020,182.53,17,,,
971,01/30/2020,182.36,17,,,
972,01/29/2020,174.28,17,,,
973,01/28/2020,176.25,17,,,
974,01/27/2020,172.56,17,,,
975,01/26/2020,166.8,17,,,
976,01/25/2020,160.92,17,,,
977,01/24/2020,159.47,17,,,
978,01/23/2020,158.47,17,,,
979,01/22/2020,164.52,17,,,
980,01/21/2020,169.38,17,,,
981,01/20/2020,168.48,17,,,
982,01/19/2020,165.09,17,,,
983,01/18/2020,176.09,17,,,
984,01/17/2020,169.29,17,,,
985,01/16/2020,166.37,17,,,
986,01/15/2020,160.63,17,,,
987,01/14/2020,161.67,17,,,
988,01/13/2020,149.44,17,,,
989,01/12/2020,144.11,17,,,
990,01/11/2020,143.73,17,,,
991,01/10/2020,143.42,17,,,
992,01/09/2020,136.64,17,,,
993,01/08/2020,140.13,17,,,
994,01/07/2020,145.02,17,,,
995,01/06/2020,142.42,17,,,
996,01/05/2020,139.82,17,,,
997,01/04/2020,136.42,17,,,
998,01/03/2020,133.96,17,,,
999,01/02/2020,129.24,17,,,
1000,01/01/2020,129.67,17,,,
1001,12/31/2019,130.28,17,,,
1002,12/30/2019,131.56,17,,,
1003,12/29/2019,135.18,17,,,
1004,12/28/2019,128.3,17,,,
1005,12/27/2019,125.28,17,,,
1006,12/26/2019,125.83,17,,,
1007,12/25/2019,124.91,17,,,
1008,12/24/2019,126.56,17,,,
1009,12/23/2019,128.13,17,,,
1010,12/22/2019,133.6,17,,,
1011,12/21/2019,127.55,17,,,
1012,12/20/2019,127.94,17,,,
1013,12/19/2019,127.18,17,,,
1014,12/18/2019,128.2,17,,,
1015,12/17/2019,123.82,17,,,
1016,12/16/2019,131.73,17,,,
1017,12/15/2019,141.42,17,,,
1018,12/14/2019,141.31,17,,,
1019,12/13/2019,144.62,17,,,
1020,12/12/2019,144.72,17,,,
1021,12/11/2019,141.98,17,,,
1022,12/10/2019,145.9,17,,,
1023,12/09/2019,147.76,17,,,
1024,12/08/2019,151.03,17,,,
1025,12/07/2019,148.6,17,,,
1026,12/06/2019,149.28,17,,,
1027,12/05/2019,148.1,17,,,
1028,12/04/2019,145.41,17,,,
1029,12/03/2019,145.31,17,,,
1030,12/02/2019,148.78,17,,,
1031,12/01/2019,150.59,17,,,
1032,11/30/2019,148.38,17,,,
1033,11/29/2019,153.43,17,,,
1034,11/28/2019,152.32,17,,,
1035,11/27/2019,152.1,17,,,
1036,11/26/2019,146.35,17,,,
1037,11/25/2019,147.83,17,,,
1038,11/24/2019,138.52,17,,,
1039,11/23/2019,150.36,17,,,
1040,11/22/2019,150.1,17,,,
1041,11/21/2019,161.76,17,,,
1042,11/20/2019,175.39,17,,,
1043,11/19/2019,174.72,17,,,
1044,11/18/2019,178.1,17,,,
1045,11/17/2019,183.29,17,,,
1046,11/16/2019,182.45,17,,,
1047,11/15/2019,180.66,17,,,
1048,11/14/2019,182.53,17,,,
1049,11/13/2019,187.56,17,,,
1050,11/12/2019,185.97,17,,,
1051,11/11/2019,185.87,17,,,
1052,11/10/2019,189.31,17,,,
1053,11/09/2019,183.98,17,,,
1054,11/08/2019,184.72,17,,,
1055,11/07/2019,188.28,17,,,
1056,11/06/2019,189.28,17,,,
1057,11/05/2019,190.23,17,,,
1058,11/04/2019,186.14,17,,,
1059,11/03/2019,181.54,17,,,
1060,11/02/2019,183.25,17,,,
1061,11/01/2019,182.77,17,,,
1062,10/31/2019,182.21,17,,,
1063,10/30/2019,182.42,17,,,
1064,10/29/2019,190.94,17,,,
1065,10/28/2019,184.17,17,,,
1066,10/27/2019,186.1,17,,,
1067,10/26/2019,178.26,17,,,
1068,10/25/2019,191.42,17,,,
1069,10/24/2019,161.04,17,,,
1070,10/23/2019,161.07,17,,,
1071,10/22/2019,171.03,17,,,
1072,10/21/2019,173.98,17,,,
1073,10/20/2019,174.41,17,,,
1074,10/19/2019,170.4,17,,,
1075,10/18/2019,171.65,17,,,
1076,10/17/2019,177.11,17,,,
1077,10/16/2019,174.1,17,,,
1078,10/15/2019,179.72,17,,,
1079,10/14/2019,186.16,17,,,
1080,10/13/2019,182.42,17,,,
1081,10/12/2019,182.58,17,,,
1082,10/11/2019,182.68,17,,,
1083,10/10/2019,190.1,17,,,
1084,10/09/2019,191.75,17,,,
1085,10/08/2019,180.5,17,,,
1086,10/07/2019,184.08,17,,,
1087,10/06/2019,174.19,17,,,
1088,10/05/2019,175.33,17,,,
1089,10/04/2019,174.89,17,,,
1090,10/03/2019,173.16,17,,,
1091,10/02/2019,179.42,17,,,
1092,10/01/2019,176.66,17,,,
1093,09/30/2019,181.05,17,,,
1094,09/29/2019,168.75,17,,,
1095,09/28/2019,172.46,17,,,
1096,09/27/2019,174.36,17,,,
1097,09/26/2019,163.44,17,,,
1098,09/25/2019,167.27,17,,,
1099,09/24/2019,172.85,17,,,
1100,09/23/2019,201.54,17,,,
1101,09/22/2019,209.16,17,,,
1102,09/21/2019,211.03,17,,,
1103,09/20/2019,219.94,17,,,
1104,09/19/2019,218.62,17,,,
1105,09/18/2019,207.53,17,,,
1106,09/17/2019,210.9,17,,,
1107,09/16/2019,197.05,17,,,
1108,09/15/2019,194.3,17,,,
1109,09/14/2019,187.89,17,,,
1110,09/13/2019,180.92,17,,,
1111,09/12/2019,180.47,17,,,
1112,09/11/2019,177.71,17,,,
1113,09/10/2019,180.17,17,,,
1114,09/09/2019,182.47,17,,,
1115,09/08/2019,180.47,17,,,
1116,09/07/2019,178.59,17,,,
1117,09/06/2019,169.37,17,,,
1118,09/05/2019,173.92,17,,,
1119,09/04/2019,173.85,17,,,
1120,08/16/2019,184.48,17,,,
1121,08/15/2019,187.14,17,,,
1122,08/14/2019,187.24,17,,,
1123,08/13/2019,207.64,17,,,
1124,08/11/2019,214.65,17,,,
1125,08/10/2019,210.6,17,,,
1126,08/06/2019,229.83,17,,,
1127,08/05/2019,227.11,17,,,
1128,08/04/2019,225.02,17,,,
1129,08/03/2019,221.06,17,,,
1130,08/02/2019,222.65,17,,,
1131,08/01/2019,215.52,17,,,
1132,07/31/2019,212.82,17,,,
1133,07/30/2019,210.47,17,,,
1134,07/29/2019,207.15,17,,,
1135,07/28/2019,212.8,17,,,
1136,07/27/2019,206.56,17,,,
1137,07/26/2019,220.37,17,,,
1138,07/25/2019,213.45,17,,,
1139,07/24/2019,220.71,17,,,
1140,07/23/2019,203.95,17,,,
1141,07/22/2019,215.48,17,,,
1142,07/21/2019,224.61,17,,,
1143,07/20/2019,224.97,17,,,
1144,07/19/2019,220.51,17,,,
1145,07/18/2019,223.03,17,,,
1146,07/17/2019,211.42,17,,,
1147,07/16/2019,195.74,17,,,
1148,07/15/2019,229.37,17,,,
1149,07/14/2019,216.61,17,,,
1150,07/13/2019,268.79,17,,,
1151,07/12/2019,273.36,17,,,
1152,07/11/2019,270.66,17,,,
1153,07/10/2019,284.93,17,,,
1154,07/09/2019,311.81,17,,,
1155,07/08/2019,314.6,17,,,
1156,07/07/2019,304.03,17,,,
1157,07/06/2019,287,17,,,
1158,07/05/2019,290.92,17,,,
1159,07/04/2019,286.11,17,,,
1160,07/03/2019,298.59,17,,,
1161,07/02/2019,295.06,17,,,
1162,07/01/2019,288.81,17,,,
1163,06/30/2019,298.93,17,,,
1164,06/29/2019,319.77,17,,,
1165,06/28/2019,298.12,17,,,
1166,06/27/2019,301.22,17,,,
1167,06/26/2019,333.41,17,,,
1168,06/25/2019,316.38,17,,,
1169,06/24/2019,311.32,17,,,
1170,06/23/2019,306.04,17,,,
1171,06/22/2019,315.9,17,,,
1172,06/21/2019,305.06,17,,,
1173,06/20/2019,280.49,17,,,
1174,06/19/2019,268.12,17,,,
1175,06/18/2019,265.59,17,,,
1176,06/17/2019,271.52,17,,,
1177,06/16/2019,271.48,17,,,
1178,06/15/2019,269.53,17,,,
1179,06/14/2019,265.36,17,,,
1180,06/13/2019,253.92,17,,,
1181,06/12/2019,259.31,17,,,
1182,06/11/2019,243.97,17,,,
1183,06/10/2019,244.69,17,,,
1184,06/09/2019,233.53,17,,,
1185,06/08/2019,241.33,17,,,
1186,06/07/2019,248.46,17,,,
1187,06/06/2019,246.71,17,,,
1188,06/05/2019,246.42,17,,,
1189,06/04/2019,240.85,17,,,
1190,06/03/2019,248.55,17,,,
1191,06/02/2019,267.37,17,,,
1192,06/01/2019,267.59,17,,,
1193,05/31/2019,271.98,17,,,
1194,05/30/2019,256.64,17,,,
1195,05/29/2019,268.94,17,,,
1196,05/28/2019,268.28,17,,,
1197,05/27/2019,273.22,17,,,
1198,05/26/2019,264.37,17,,,
1199,05/25/2019,250.72,17,,,
1200,05/24/2019,250.48,17,,,
1201,05/23/2019,242.45,17,,,
1202,05/22/2019,243.03,17,,,
1203,05/21/2019,256.83,17,,,
1204,05/20/2019,249.79,17,,,
1205,05/19/2019,247.97,17,,,
1206,05/18/2019,244.84,17,,,
1207,05/17/2019,240.16,17,,,
1208,05/16/2019,253.77,17,,,
1209,05/15/2019,264,17,,,
1210,05/14/2019,221.17,17,,,
1211,05/13/2019,203.52,17,,,
1212,05/12/2019,189.45,17,,,
1213,05/11/2019,190.12,17,,,
1214,05/10/2019,176.68,17,,,
1215,05/09/2019,170.1,17,,,
1216,05/08/2019,172.17,17,,,
1217,05/07/2019,169.21,17,,,
1218,05/06/2019,179.05,17,,,
1219,05/05/2019,161.6,17,,,
1220,05/04/2019,164.05,17,,,
1221,05/03/2019,168.98,17,,,
1222,03/18/2019,137.63,17,,,
1223,03/17/2019,139.26,17,,,
1224,03/16/2019,140.33,17,,,
1225,03/15/2019,137.01,17,,,
1226,03/14/2019,132.61,17,,,
1227,03/13/2019,132.06,17,,,
1228,03/12/2019,133.8,17,,,
1229,03/11/2019,133.42,17,,,
1230,03/10/2019,135.72,17,,,
1231,03/09/2019,137.52,17,,,
1232,03/08/2019,133.85,17,,,
